tweet_id,date,text,likes,retweet,comments,urls,account
1.35E+18,2021-01-28 02:00:00+00:00,🎉 Perfect Gift from Pizza Hut - Enjoy up to 15% OFF Discounts 🎉Double HUAT with Huat Double Box Combo - 1x Regula… https://t.co/gQRBIeM97Q,4,1,1,[{'url': 'https://t.co/gQRBIeM97Q'}],pizzahut
1.33E+18,2020-11-23 02:00:00+00:00,"Layan habis dengan Cheesy Poppers Pizza! With crispy pepperoni, chicken meatballs, and goooooey Mozzarella and Ched… https://t.co/KzDJ4Oa6sF",6,0,1,[{'url': 'https://t.co/KzDJ4Oa6sF'}],pizzahut
1.28E+18,2020-06-26 15:05:35+00:00,"Walaupun tahun ini kita tak dapat ziarah dan salam raya macam biasa, salam kita masih disampaikan dengan cara yang… https://t.co/4NKOXelcPx",0,2,1,[{'url': 'https://t.co/4NKOXelcPx'}],pizzahut
8.44E+17,2017-03-22 08:36:22+00:00,"Hi @chubswr, boleh call 1300-88-2525 atau layari https://t.co/kAF8dfjBp1",0,0,0,[{'url': 'https://t.co/kAF8dfjBp1'}],pizzahut
8.53E+17,2017-04-14 02:54:26+00:00,"Hi @marinahzazalli, Ada lagi! Boleh dapatkan promosi Lunch Xpress dari 11am - 2pm.",0,0,1,[],pizzahut
1.23E+18,2020-02-20 14:04:52+00:00,"When you ask biii to choose between Hawaiian Chicken and Pepperoni — but actually you just wanna say ""Wo Ai Ni"". 💕… https://t.co/DU854AWOuQ",5,1,0,[{'url': 'https://t.co/DU854AWOuQ'}],pizzahut
8.44E+17,2017-03-21 03:14:37+00:00,"Hi @TaufiqRokman, nanti kami suggest kt pihak Pizza Hut ye :)",0,0,0,[],pizzahut
9.45E+17,2017-12-23 12:00:02+00:00,"Kenapa makan sorang, bila kita boleh makan berdua dengan Set On The Go ni. Siapa nak makan dengan kitew hari ni eh?… https://t.co/psueiXJxPo",7,6,5,[{'url': 'https://t.co/psueiXJxPo'}],pizzahut
8.53E+17,2017-04-14 02:56:49+00:00,"Hi @syafisyahmie1, promosi Wow masih ada lagi! Boleh dapatkan di semua Pizza Hut outlet ☺",2,0,4,[],pizzahut
8.48E+17,2017-04-02 06:16:42+00:00,"Hujung minggu, masa untuk diri sendiri! Manjakan diri sendiri dengan Hut's Set Jimat untuk 1. RT kalau anda suka ma… https://t.co/QD3MRFWD5v",1322,3902,9,[{'url': 'https://t.co/QD3MRFWD5v'}],pizzahut
1.36E+18,2021-02-10 13:13:29+00:00,Senang kan nak send virtual love? But sending real love pun 1 klik je!So why not send real sayang to your loved o… https://t.co/gehqBeUujM,1,0,0,[{'url': 'https://t.co/gehqBeUujM'}],pizzahut
1.24E+18,2020-03-30 06:00:00+00:00,Round up the kids for a great time at home and get the Big Box to keep everyone #HappyKatRumah 🥳 Order online now f… https://t.co/7VpXl5IKQO,4,0,1,[{'url': 'https://t.co/7VpXl5IKQO'}],pizzahut
1.21E+18,2019-12-12 08:23:48+00:00,Share the chance to win FREE PIZZA FOR ONE YEAR* with your pizza buddy by ordering your favourite Pizza Hut menu it… https://t.co/uYInHz3ybV,2,1,0,[{'url': 'https://t.co/uYInHz3ybV'}],pizzahut
8.75E+17,2017-06-14 03:30:26+00:00,Power pick up line tak? Jom test power anda. Hantarkan penyertaan di Facebook rasmi Pizza Hut Malaysia dan boleh me… https://t.co/JFabidtigZ,9,15,2,[{'url': 'https://t.co/JFabidtigZ'}],pizzahut
8.56E+17,2017-04-22 08:05:04+00:00,"Hi @zach4670, can we know which outlet are you referring to?",5,0,1,[],pizzahut
8.68E+17,2017-05-25 05:01:02+00:00,"Pizza Hut sambut 35 Tahun di Malaysia! 35 Tahun penuh dengan senyuman. Terima kasih, Malaysia :) #PizzaHutMalaysia… https://t.co/aMxijfIxiM",11,10,2,[{'url': 'https://t.co/aMxijfIxiM'}],pizzahut
1.12E+18,2019-04-17 04:28:05+00:00,"YEAYYY!! Our 400th store is opening on Friday, 26th April at Central i-City, Shah Alam! Dari dulu sampai sekarang… https://t.co/OwWk1DdQG9",7,4,0,[{'url': 'https://t.co/OwWk1DdQG9'}],pizzahut
1.24E+18,2020-03-26 01:43:40+00:00,"We'll be accepting Delivery and Takeaway orders through our website, mobile app and via Foodpanda, while our Dine-i… https://t.co/3h1IVzVFe9",4,0,0,[{'url': 'https://t.co/3h1IVzVFe9'}],pizzahut
1.16E+18,2019-08-02 02:00:00+00:00,"Teka-teki, teka-tekuk, nak tau apa yang buat you senyum sampai sakit tengkuk?Haa, jawapan dia….. Rahsia! 🙊… https://t.co/ShNPO9IHao",0,1,0,[{'url': 'https://t.co/ShNPO9IHao'}],pizzahut
1.36E+18,2021-02-11 02:00:00+00:00,Zoom reunion better than no reunion kan? Make it a long-distance celebration dengan Pizza je at… https://t.co/TfnU6yVFbV,1,1,1,[{'url': 'https://t.co/TfnU6yVFbV'}],pizzahut
1.38E+18,2021-04-12 12:00:00+00:00,"Sudah tiba cahaya Ramadan, Selamat berpuasa Pizza Hut ucapkan. 🌙💖Pssstt, kalau nak senang berbuka nanti, you kno… https://t.co/4lz8EonMhl",1,0,2,[{'url': 'https://t.co/4lz8EonMhl'}],pizzahut
9.66E+17,2018-02-22 02:00:02+00:00,7 hari lagi sebelum Cheese Sang Cheesy Bites habis! Combo mana korang suka? Tag kawan yang belum try lagi tau? Or… https://t.co/pPIb4wmDly,2,1,0,[{'url': 'https://t.co/pPIb4wmDly'}],pizzahut
9.02E+17,2017-08-29 03:25:24+00:00,"Hai @hihudaaa , promosi WOW take-Away masih ada di seperti biasa di outlet Presint 15 Putrajaya ya.",0,0,2,[],pizzahut
1.02E+18,2018-07-29 03:00:00+00:00,"🤔 Satu benda yang rakyat Malaysia ni suka, cheese 🧀. Yang lagi dia suka, EXTRA cheese🧀🧀🧀! Samalah macam Double Box… https://t.co/dDiIdxTr9t",18,16,0,[{'url': 'https://t.co/dDiIdxTr9t'}],pizzahut
1.31E+18,2020-09-16 05:14:31+00:00,Mengapa perlu sendiri kalau boleh berkongsi? Selamat Hari Malaysia daripada Pizza Hut. https://t.co/CBmY9tdaQo,2,0,0,[],pizzahut
8.42E+17,2017-03-14 09:14:54+00:00,"Hi @Hariz_AA, sepatutnya take away tak boleh makan di outlet kami. Mungkin boleh tanya sendiri di outlet yang berkenaan.",1,0,1,[],pizzahut
1.22E+18,2020-01-17 02:00:00+00:00,"Dive into our NEW Sweet and Sour Cheesy Bites today! 😲🍕 Prepared with chicken slices, a golden pineapple ring, and… https://t.co/XakaWcyjwd",1,0,0,[{'url': 'https://t.co/XakaWcyjwd'}],pizzahut
8.91E+17,2017-07-28 09:33:36+00:00,"Let's kongsi beli, kongsi makan dan kongsi kasih with your loved ones. Order at https://t.co/PNDnXegTlm! https://t.co/pY4Ch55nP4",1,0,0,[{'url': 'https://t.co/PNDnXegTlm'}],pizzahut
8.44E+17,2017-03-22 03:14:35+00:00,"Hi @RynnaShafie, untuk masa terhad sahaja tp buat masa sekarang ada lagi. Jomlah beli 😀",0,0,1,[],pizzahut
9.52E+17,2018-01-13 03:07:15+00:00,Quick lunch? Jom order from Pizza Hut's Lunch Express Menu! Datang je anytime between 11am - 2pm! Only from RM 10.9… https://t.co/nCcGKdSzgc,27,29,3,[{'url': 'https://t.co/nCcGKdSzgc'}],pizzahut
1.20E+18,2019-12-02 02:00:00+00:00,"Bukan Pedas, Linggi. Tapi pedas level dia tinggi!The all NEW Black Volcano Pizza with Chilli. Ada bran nak try?… https://t.co/G7vodaZsFZ",5,1,0,[{'url': 'https://t.co/G7vodaZsFZ'}],pizzahut
1.19E+18,2019-11-08 04:01:20+00:00,"More surprises are on its way for Pesta Pizza! Don’t forget to enjoy exciting Pizza Hut promos, exclusive FREEBIES,… https://t.co/UnRb63tgRn",2,0,0,[{'url': 'https://t.co/UnRb63tgRn'}],pizzahut
1.17E+18,2019-09-17 02:00:00+00:00,"We hate to say this but, we told you so. Pizza Hut's Durian Cheese Pizza betul-betul bawa your senses for a trip ar… https://t.co/2TehwCatRU",2,1,0,[{'url': 'https://t.co/2TehwCatRU'}],pizzahut
9.45E+17,2017-12-25 03:00:01+00:00,Kami nak buat hari korang lagi manis! Yang dah manis tu double manis gitchu. Dine-in today &amp; dapatkan FREE scoops o… https://t.co/NU1RCEspU2,7,8,0,[{'url': 'https://t.co/NU1RCEspU2'}],pizzahut
8.89E+17,2017-07-22 02:30:00+00:00,Order delivery Set Kongsi Kasih jom? Boleh bawa gi picnic petang nanti! https://t.co/v1bFi79UoZ https://t.co/SsZnUmbvCW,3,4,0,[{'url': 'https://t.co/v1bFi79UoZ'}],pizzahut
9.93E+17,2018-05-06 02:08:53+00:00,Dah 👀 #AvengersInfinityWar ke? Vote 👇 skrg! Kalau nak share 🍕Double Box 🍕 ... nak share ngan siapa‼️,6,4,3,[],pizzahut
9.07E+17,2017-09-12 03:48:14+00:00,"Hi @elmyzakry , thank you for your feedback. Kindly share your feedback at https://t.co/N4tgBFBJmw so our team can look into the matter.",0,0,0,[{'url': 'https://t.co/N4tgBFBJmw'}],pizzahut
1.02E+18,2018-07-27 10:58:21+00:00,"Makan pizza sambil study! Ada ke yang homework dia kena buat #poetry? Lepas tu, dia dengar Seventeen jugak. Ada tak… https://t.co/upnABYZmOJ",3,3,0,[{'url': 'https://t.co/upnABYZmOJ'}],pizzahut
1.03E+18,2018-08-12 13:37:23+00:00,RT @MiyaRosaria: @pizzahutmsia is the bae-est of all the baes out there. Always satisfied with the service and food.,0,1,1,[],pizzahut
1.14E+18,2019-06-18 02:00:00+00:00,"You’re seeing it right, #PizzaHutMalaysia is having a BUY 1 FREE 1 deal! 🤯Hurry and get it, because it’s valid fo… https://t.co/7muyATZhXO",8,0,2,[{'url': 'https://t.co/7muyATZhXO'}],pizzahut
8.98E+17,2017-08-16 08:29:54+00:00,"Hi @fierdausakop , our sincere apology for the bad experience. We will highlight this to the relevant department. Thank u for contacting us.",3,0,1,[],pizzahut
1.07E+18,2018-11-27 04:07:05+00:00,Yay! Terima kasih Sarah 😁😁💖💖 https://t.co/R4PvA7Jtrs,1,1,3,[{'url': 'https://t.co/R4PvA7Jtrs'}],pizzahut
1.27E+18,2020-06-15 12:00:54+00:00,"Hey @DominosMY,We thought your dream of campur-ing Nasi Lemak bersama Pizza was a great idea. We’ve made your dre… https://t.co/keCPdK7eZK",17,16,1,[{'url': 'https://t.co/keCPdK7eZK'}],pizzahut
1.19E+18,2019-11-07 02:00:00+00:00,"Discounts? More like complicated discounts! Unless you’re a math head, sales can be complicated.But our Pizza Hut… https://t.co/JWkpL1y6S0",3,0,0,[{'url': 'https://t.co/JWkpL1y6S0'}],pizzahut
9.37E+17,2017-12-02 11:16:38+00:00,Siapa pernah cuba Cheesy Salsa Fries ni? Ce comment sikit. #pizzahut #Pizzahutmalaysia https://t.co/oZ8zoRkgc8,2,6,2,[],pizzahut
1.26E+18,2020-04-28 12:30:00+00:00,"A family that Iftars together stays together. Everyone might be craving something different, but the most important… https://t.co/mhY7g4UUGr",3,0,5,[{'url': 'https://t.co/mhY7g4UUGr'}],pizzahut
1.26E+18,2020-05-04 01:42:02+00:00,"Our Dine-In outlets will remain closed until further notice untuk mengutamakan safety semua. ❤️But fret not, you… https://t.co/C4YDnHdGhO",5,0,2,[{'url': 'https://t.co/C4YDnHdGhO'}],pizzahut
1.24E+18,2020-03-21 13:24:03+00:00,T&amp;C Apply: https://t.co/XSb0qeoYps,0,0,1,[{'url': 'https://t.co/XSb0qeoYps'}],pizzahut
9.68E+17,2018-02-25 02:00:01+00:00,MEATBALLS YANG FLAMING HOT? MAMA MIA! Jom nikmati Mama Mia Meatballs di outlet terdekat anda! Hanya di Pizza Hut!… https://t.co/JgKQOX8Ydj,7,5,0,[{'url': 'https://t.co/JgKQOX8Ydj'}],pizzahut
1.22E+18,2020-01-22 04:23:00+00:00,"ONG LAI POWER with SWEET &amp; SOUR! 😲🏮🎉Enjoy golden pineapples, golden cheese, and a golden 2020 with the NEW Pizza… https://t.co/tp2ndRtQSH",2,0,0,[{'url': 'https://t.co/tp2ndRtQSH'}],pizzahut
1.13E+18,2019-05-23 10:28:27+00:00,"Eh, ha ada sesuatu di sebalik pizza.Order Roasted Ayam Berempah today. Memang layan! #PizzaHutMalaysiaDine-In:… https://t.co/nMQZRFvwx9",6,2,0,[{'url': 'https://t.co/nMQZRFvwx9'}],pizzahut
1.15E+18,2019-07-18 01:51:28+00:00,"Bila dapat FREE pizza, you instantly win at life. Makan puas-puas sampai tak ingat dunia dengan Pizza Hut’s Buy 1 F… https://t.co/xGO5uXAJat",2,0,0,[{'url': 'https://t.co/xGO5uXAJat'}],pizzahut
1.37E+18,2021-03-09 13:13:31+00:00,21. Pizza 22. Pizza 23. Pizza24. Pizza 25. Pizza 26. Pizza 27. Pizza28. Pizza 29. Pizza 30. Pizza,0,0,8,[],pizzahut
1.31E+18,2020-09-15 04:06:13+00:00,"*Valid only on Tuesdays, for regular a la carte Favourite pizzas via dine-in and delivery only. Minimum order of RM… https://t.co/KF6Opp4Ekb",0,0,0,[{'url': 'https://t.co/KF6Opp4Ekb'}],pizzahut
8.42E+17,2017-03-15 12:00:01+00:00,"Tahniah Batch 99! Luangkan masa, rakamkan saat indah dengan member sebelum membawa haluan masing-masing.#SPM2016… https://t.co/v4LFhGf4UI",654,1860,7,[{'url': 'https://t.co/v4LFhGf4UI'}],pizzahut
1.37E+18,2021-03-04 02:01:20+00:00,(2/2) Order ONLINE now! Contactless Delivery and Take Away is available via https://t.co/PNDnXegTlm  or the Pizza H… https://t.co/WLl7KcW83k,0,0,1,"[{'url': 'https://t.co/PNDnXegTlm'}, {'url': 'https://t.co/WLl7KcW83k'}]",pizzahut
9.57E+17,2018-01-27 03:00:00+00:00,Ha... mana nak korang nak cari appetizer yang best camni? Cer tag kawan yang selalu suka makan chicken wings je...… https://t.co/GbTgwFRSTB,9,2,2,[{'url': 'https://t.co/GbTgwFRSTB'}],pizzahut
1.26E+18,2020-05-04 02:00:00+00:00,"From just RM55, our Big Box lets you share a bit of everything, including love, with everyone in your family!💕Jus… https://t.co/X7xUIh1k7p",1,1,0,[{'url': 'https://t.co/X7xUIh1k7p'}],pizzahut
1.35E+18,2021-01-04 01:38:11+00:00,"Sweet 😍 and tangy 🤤 - taste the explosions of new year cheer with your favourite Sweet and Sour Cheesy Bites Pizza,… https://t.co/QpBzDRVUZn",10,4,11,[{'url': 'https://t.co/QpBzDRVUZn'}],pizzahut
1.29E+18,2020-07-30 11:08:35+00:00,"Happy Friendship Day! Just like friendship, pizza brings all sorts of flavours together into one sedap dish 😍💛 Ta… https://t.co/1sA2yjuL1E",2,1,2,[{'url': 'https://t.co/1sA2yjuL1E'}],pizzahut
8.96E+17,2017-08-12 03:00:01+00:00,Jom beli Double Box hari ni sebab boleh dapat 2 Cream of Mushroom Soup for FREE!https://t.co/58oXC1sarK . Promo ni… https://t.co/DMP2fDo29b,4,5,1,"[{'url': 'https://t.co/58oXC1sarK'}, {'url': 'https://t.co/DMP2fDo29b'}]",pizzahut
8.98E+17,2017-08-18 04:19:38+00:00,"Hai @BeraHelmie , promosi WOW hanya boleh didapati di outlet terpilih. Boleh bagitau kami outlet mana yang anda maksudkan?",0,0,0,[],pizzahut
9.08E+17,2017-09-12 07:39:06+00:00,"Hai @AqilZulhusni , outlet yang terpilih tu banyak. Boleh specific kan outlet mana yang anda maksudkan? :)",0,0,1,[],pizzahut
1.21E+18,2019-12-31 23:00:00+00:00,Welcome the new year with our NEW Sweet &amp; Sour Cheesy Bites! 🤯🍕Enjoy the crowd favorite taste of sweet and sour s… https://t.co/CG7pTZ7rgw,15,3,5,[{'url': 'https://t.co/CG7pTZ7rgw'}],pizzahut
9.03E+17,2017-08-30 09:09:38+00:00,"Hai @AqilahAmrn kalau tak dapat call hotline, cuba order melalui website pulak. Malam pun kami buat delivery jugak ya.",1,1,0,[],pizzahut
1.12E+18,2019-04-26 11:50:07+00:00,"We're thrilled to launch our 400th #PizzaHutMalaysia outlet at Central i-City, Shah Alam this morning, and are so h… https://t.co/kSdDUFL1cU",5,1,0,[{'url': 'https://t.co/kSdDUFL1cU'}],pizzahut
1.11E+18,2019-03-19 05:57:07+00:00,"Mmmbest, ba duba dopBa du bop, ba duba dopBa du bop, ba duba dop Ba du, yeah-e-yeah….That's the bunyi you'll h… https://t.co/sxY8nLnE9y",4,2,0,[{'url': 'https://t.co/sxY8nLnE9y'}],pizzahut
1.25E+18,2020-04-22 12:26:25+00:00,"I stay 1m away from you, but I go the extra mile for you. To jaga penjarakan sosial, I will jaga your pizza from fa… https://t.co/mZhqIsu2M9",2,1,1,[{'url': 'https://t.co/mZhqIsu2M9'}],pizzahut
1.35E+18,2021-01-27 12:18:21+00:00,"Bila dapur dah kosong and you have nothing to cook, tak yah pening-pening! 😉 Order with just one click from the Piz… https://t.co/04NBdTNz3c",2,0,2,[{'url': 'https://t.co/04NBdTNz3c'}],pizzahut
1.22E+18,2020-01-27 02:00:00+00:00,Looking for prosperity? ONG LAI LIAO! 😎🍊🧧Try the NEW Sweet and Sour Cheesy Bites Pizza to expand your fortune lik… https://t.co/GqQGnIlSu2,1,0,0,[{'url': 'https://t.co/GqQGnIlSu2'}],pizzahut
8.50E+17,2017-04-07 02:36:36+00:00,"RT @broframestone: Pengalaman jadi krew disebalik tabir ""pembikinan"" pizza dari A - Z.Terima kasih @pizzahutmsia #PizzaHutMY #BroXPizzaHu…",0,18,1,[],pizzahut
1.19E+18,2019-11-06 05:53:02+00:00,Download today and we’ll serve you a FREE pizza right away. T&amp;C apply. #PizzaHutMalaysiaiOS:… https://t.co/tPWb2i7Zht,0,0,2,[{'url': 'https://t.co/tPWb2i7Zht'}],pizzahut
1.18E+18,2019-10-16 02:00:00+00:00,"Cooking can be complicated, but ordering pizza is easy pizzy with the Pizza Hut app.So try the easy pizzy way tod… https://t.co/x6u4nDtJcg",1,0,0,[{'url': 'https://t.co/x6u4nDtJcg'}],pizzahut
9.95E+17,2018-05-11 02:09:25+00:00,Gandakan nikmat &amp; kongsikan kemanisan bersama keluarga dan yang tersayang bulan Ramadan ini! Layan tak lagu Elizabe… https://t.co/vZfIrLqcLI,4,2,2,[{'url': 'https://t.co/vZfIrLqcLI'}],pizzahut
8.98E+17,2017-08-18 04:18:49+00:00,Hai @omgSYEDOT promosi WOW hanya boleh didapati di outlet terpilih. Boleh bagitau kami outlet mana yang anda maksudkan?,0,0,1,[],pizzahut
9.01E+17,2017-08-25 06:50:04+00:00,"Hai @Fazlinaaaaaa yaa, promosi WOW masih ada di outlet Teluk Intan ya :)",0,0,2,[],pizzahut
9.01E+17,2017-08-24 03:52:13+00:00,"Hai @Amirah_Fuad kami memohon maaf atas servis yang kurang memuaskan. Sila DM kami nama, no telefon dan emel anda utk tindakan selanjutnya.",0,0,0,[],pizzahut
1.01E+18,2018-06-30 03:00:00+00:00,Ajak brader-brader makan barang baek sebelum match malam ni…! Pizza jom? 🍕⚽For more info: https://t.co/6ZTmNFYDgS… https://t.co/fv5rGxU9br,0,1,2,"[{'url': 'https://t.co/6ZTmNFYDgS'}, {'url': 'https://t.co/fv5rGxU9br'}]",pizzahut
1.32E+18,2020-11-05 13:28:27+00:00,"We know, we’re drooling too. But if you can’t get your hands on one, you deserve to get your hands on our pizza. Or… https://t.co/OfUnhNmCTi",3,0,1,[{'url': 'https://t.co/OfUnhNmCTi'}],pizzahut
8.46E+17,2017-03-25 07:41:42+00:00,"Hi @jnia_h, promosi Wow ada lagi untuk masa terhad sahaja.",0,0,0,[],pizzahut
1.18E+18,2019-10-10 02:00:00+00:00,"It sure is leceh when things don’t quite go as planned, but you can still bersenang hati enjoy your favourite pizza… https://t.co/rHVys2rdXC",6,0,0,[{'url': 'https://t.co/rHVys2rdXC'}],pizzahut
1.36E+18,2021-02-14 12:05:34+00:00,Tik tok tik tok - janganlah tik tok je… the clock is ticking. Don’t wait too long to tell your loved ones you love… https://t.co/1LVXkGliON,1,0,0,[{'url': 'https://t.co/1LVXkGliON'}],pizzahut
1.03E+18,2018-08-12 10:09:23+00:00,RT @dhirahnazar: While we’re having last night pizzas @pizzahutmsia https://t.co/WQoGfvBQWp,0,3,1,[],pizzahut
9.37E+17,2017-12-03 02:00:01+00:00,Like kalau korang dah try Chicken Cheesy Bites pizza ni &amp; RT kalau korang super in love with this pizza! #pizzahut… https://t.co/XB4vYMCGr2,4,3,0,[{'url': 'https://t.co/XB4vYMCGr2'}],pizzahut
8.42E+17,2017-03-15 06:52:01+00:00,"Hi @amanina_rasedi, dari 11am - 2pm.",2,0,3,[],pizzahut
1.33E+18,2020-11-13 15:00:02+00:00,"We would like to wish everyone a Happy Deepavali. Stay safe, stay happy, but most of all, may your Deepavali celebr… https://t.co/URiNaBooh0",6,1,0,[{'url': 'https://t.co/URiNaBooh0'}],pizzahut
1.18E+18,2019-10-08 03:22:27+00:00,"TUESDAYS = PIZZA DAY 🍕!Get 50% OFF Regular or Large pizza this Tuesday, and every other Tuesdays! Only for a limit… https://t.co/rzcPQBqpwe",5,3,0,[{'url': 'https://t.co/rzcPQBqpwe'}],pizzahut
1.00E+18,2018-06-01 06:29:10+00:00,"Dah try piza Madu Padu kita belum? Not only secantik #Gucci_Kai, gerenti sedap &amp; puas makan!For more info:… https://t.co/oNh4UsUsQn",9,6,3,[{'url': 'https://t.co/oNh4UsUsQn'}],pizzahut
1.37E+18,2021-03-09 13:10:09+00:00,"Sebagai rakyat Malaysia, cuba berikan jawapan, makanan apa yang kita makan dengan tangan? (10 Markah)We start wit… https://t.co/BNUStNqvUB",3,0,8,[{'url': 'https://t.co/BNUStNqvUB'}],pizzahut
9.03E+17,2017-08-30 09:07:59+00:00,Hai @norafifahpipa kami memohon maaf atas kesilapan sistem kami ya.,0,0,1,[],pizzahut
1.14E+18,2019-06-20 02:00:00+00:00,"GUYS. It’s real. Two pizzas for the price of one! Bila lagi nak dapat promo best macam ni? 😱LIMITED TIME ONLY, ce… https://t.co/9llg0O12EP",4,3,3,[{'url': 'https://t.co/9llg0O12EP'}],pizzahut
1.11E+18,2019-03-27 02:53:35+00:00,"The slice goes skrrrahh, kriak, krrak, krrak-kriuk-kriuk!Skidiki-pap-pap, and a pu-pu-pudrrrr-boomIt’s just too g… https://t.co/lzUE91SAGr",6,1,0,[{'url': 'https://t.co/lzUE91SAGr'}],pizzahut
9.11E+17,2017-09-21 07:36:19+00:00,Alaa @paantastik diet nanti nanti pun boleh.,1,0,4,[],pizzahut
8.44E+17,2017-03-21 09:11:53+00:00,"Hi @saleezakaria, sebaik dapat phone tu balik kan?",0,0,0,[],pizzahut
9.95E+17,2018-05-13 02:00:00+00:00,"Happy Mother's Day to all maks, ummis, moms, ammas and ma ma out there! Kita sayang kamu! For more info:… https://t.co/M7gtKiyT0C",5,0,0,[{'url': 'https://t.co/M7gtKiyT0C'}],pizzahut
1.36E+18,2021-02-09 11:21:05+00:00,(2/2) #pizzaheart #sharerealsayang,0,0,3,[],pizzahut
1.01E+18,2018-06-17 02:00:00+00:00,You're never too old to run to your dad! Happy Father's Day to all super-awesome-super-cool dads out there and than… https://t.co/Uq91RK5Swu,1,0,2,[{'url': 'https://t.co/Uq91RK5Swu'}],pizzahut
1.12E+18,2019-04-24 02:11:44+00:00,"10 times more gempak because we want you to smile 10 times more! We’re giving away 4,000 free pizzas on Friday, 26t… https://t.co/vg3wClUB8d",5,2,0,[{'url': 'https://t.co/vg3wClUB8d'}],pizzahut
9.14E+17,2017-10-01 06:11:34+00:00,Hi @ateynismail our sincere apology for the inconvenience. Mind to share with us which outlet are you referring to?,0,0,0,[],pizzahut
9.02E+17,2017-08-28 04:44:20+00:00,"Hi @NanaAmrann thank you for your feedback.Our sincere apology for this.Kindly DM us your name,phone number and email for further action.",0,0,1,[],pizzahut
1.23E+18,2020-02-11 02:00:00+00:00,"Golden crust, golden cheese, golden pineapple ring! 😛🍕 Taste the flavours of fortune with the NEW Sweet and Sour… https://t.co/AqMdfDa5ra",8,1,0,[{'url': 'https://t.co/AqMdfDa5ra'}],pizzahut
1.27E+18,2020-06-01 02:03:27+00:00,*Outlet operating hour varies by states based on local council. Visit https://t.co/ojU6hzzrAS to learn more.,0,0,1,[{'url': 'https://t.co/ojU6hzzrAS'}],pizzahut
1.39E+18,2021-04-22 02:04:16+00:00,"Jom try the NEW Kari Raya Pizza! Eratkan ikatan, ajak geng makan-makan bersama di waktu berbuka. 🥰💝🍕Enjoy a delici… https://t.co/OaTJDmlczX",7,1,0,[{'url': 'https://t.co/OaTJDmlczX'}],pizzahut
1.23E+18,2020-02-21 10:26:54+00:00,"After all the love, we're not ready to say goodbye. That's why we're holding on to a Piz'za out Heart until 29 Feb!… https://t.co/zIZ3d8ZYSl",3,0,0,[{'url': 'https://t.co/zIZ3d8ZYSl'}],pizzahut
8.98E+17,2017-08-16 04:11:47+00:00,"Hi @1Obefiend , our sincere apology for this. We will highlight this to the operation team.",1,0,0,[],pizzahut
8.54E+17,2017-04-16 10:52:08+00:00,RT @aleeyaaryani: 🍕 duh @pizzahutmsia https://t.co/TvefIeQNqZ,0,4,1,[],pizzahut
8.42E+17,2017-03-14 09:20:36+00:00,Hi @kkyrinn harap maaf atas mutu makanan kami yg kurang memuaskan. Boleh DM kami no. tel &amp; nama anda supaya boleh menyiasat perkara ini? TQ,0,0,2,[],pizzahut
1.20E+18,2019-12-10 02:00:00+00:00,"When your partner merajuk, nak main multiplayer game pun can jadi complicated. But you know what’s never complicate… https://t.co/fOpOTm6Ye1",0,0,0,[{'url': 'https://t.co/fOpOTm6Ye1'}],pizzahut
1.17E+18,2019-09-18 02:00:00+00:00,"When you’re about to pay, lepastu member cakap “Tak apa I got this.” Fuh, truly #nowordsjustfeels.Same as when yo… https://t.co/Udg64cs5Pr",1,1,1,[{'url': 'https://t.co/Udg64cs5Pr'}],pizzahut
1.32E+18,2020-10-16 10:38:14+00:00,"*Delivery and Take Away ONLY. No dine in is allowed in Sabah**Dine-in, Delivery, and Takeaway are available for Selangor, KL &amp; Putrajaya.",1,0,4,[],pizzahut
1.37E+18,2021-03-09 13:16:35+00:00,71. Pizza 72. Pizza 73. Pizza74. Pizza 75. Pizza 76. Pizza 77. Pizza78. Pizza 79. Pizza 80. Pizza,0,0,8,[],pizzahut
1.26E+18,2020-05-16 02:00:00+00:00,"Special moments memang perlu dikongsi dengan keluarga, and our Big Box has something untuk semua. 💕Just place you… https://t.co/GBbh1IHfGL",2,1,0,[{'url': 'https://t.co/GBbh1IHfGL'}],pizzahut
9.13E+17,2017-09-27 03:51:13+00:00,Hi @PJ_Pannir regret to hear that. Kindly DM us your phone number and email so we can further escalation for you. Thank you.,1,0,1,[],pizzahut
9.08E+17,2017-09-14 09:08:45+00:00,Hi @OTEOKE all outlets in Klang should have WOW promo except for PH Klang 2 which only sell WOW Combo.,2,0,1,[],pizzahut
1.14E+18,2019-06-15 10:00:00+00:00,"To all the ayahs, babas, appas and daddies, you’re the real hero in our hearts. Happy Father’s Day.… https://t.co/4uCF0iCeNh",4,0,1,[{'url': 'https://t.co/4uCF0iCeNh'}],pizzahut
1.35E+18,2021-01-15 11:50:02+00:00,Take a break from cooking! Makan Pizza Senang Je! #AnyExcuseForPizza https://t.co/cjyNIE6ZtV,3,1,0,[],pizzahut
1.28E+18,2020-06-24 02:00:00+00:00,"Ini bukan kaunter biasa -- this is where you pick up your No Touch Takeaway order. Sebab tu, I akan selalu membersi… https://t.co/DlWu6KAWKK",0,0,0,[{'url': 'https://t.co/DlWu6KAWKK'}],pizzahut
1.34E+18,2020-12-30 10:00:01+00:00,"Year-end holidays are mahal. But at least with happy loved ones, you have more reason for pizzas!… https://t.co/RSoOZkHTju",4,1,0,[{'url': 'https://t.co/RSoOZkHTju'}],pizzahut
